state,district,month,enrolment_total,demo_updates_total,bio_updates_total,month_dt,total_updates,total_transactions,enroll_velocity,growth_acceleration,update_churn,center_load_density,enroll_velocity_norm,total_updates_norm,growth_acceleration_norm,center_load_density_norm,update_churn_norm,ASSI_raw,ASSI,StressCategory,high_stress,HighStressNextMonth,risk_probability_after
Maharashtra,Nandurbar,2025-10,6758.0,1317.0,35605.0,2025-10-01,36922.0,43680.0,6685.0,9728.0,42.815416098226464,32760.0,0.5516188149053146,0.2628368037017263,0.7410999339890147,0.13830357632893275,0.0047025792009474775,0.3732848147790452,37.33,🟡 Watchlist,0,0.0,0.034963515862416944
Maharashtra,Nandurbar,2025-10,107.0,27.0,1033.0,2025-10-01,1060.0,1167.0,-6651.0,-13336.0,0.024402134171112855,875.25,0.48257975005953424,0.0075458266595479625,0.6453466407051136,0.0036909521537766554,2.6801787549732214e-06,0.25215476717067303,25.22,🟢 Stable,0,0.0,0.15709456211732284
Maharashtra,Nandurbar,2025-11,8558.0,1400.0,30246.0,2025-11-01,31646.0,40204.0,8451.0,15102.0,25.352591894439207,30153.0,0.5607612105650063,0.22527851930948567,0.7634108166679814,0.12729721400134253,0.0027845711240871945,0.3687043635710337,36.87,🟡 Watchlist,0,0.0,0.03299935133925008
Maharashtra,Nandurbar,2025-11,235.0,31.0,667.0,2025-11-01,698.0,933.0,-8323.0,-16774.0,0.018747432616045754,699.75,0.473923982481389,0.004968855668268375,0.6310733220132105,0.002950017520676509,2.0591014808573356e-06,0.24638068543338004,24.64,🟢 Stable,0,0.0,0.18981718900475014
Maharashtra,Nandurbar,2025-12,5893.0,887.0,20410.0,2025-12-01,21297.0,27190.0,5658.0,13981.0,25.89763948497854,20392.5,0.5463021442696955,0.15160704751735185,0.7587568346279513,0.086089849406619,0.002844435763891617,0.33956880764792874,33.96,🟡 Watchlist,0,0.0,0.0476702264647689
Maharashtra,Nandurbar,2025-12,201.0,20.0,494.0,2025-12-01,514.0,715.0,-5692.0,-11350.0,0.020513663254765706,536.25,0.4875443918702049,0.0036590140594411815,0.653591786406719,0.0022597450847114155,2.2530932768652385e-06,0.25385850849045355,25.39,🟢 Stable,0,0.0,0.1724828653729336
Maharashtra,Nandurbar,2026-01,470.0,331.0,2228.0,2026-01-01,2559.0,3029.0,269.0,5961.0,4.223592233009709,2271.75,0.5184038598925277,0.01821676454885211,0.7254607276154258,0.009586765345368418,0.000463893120708396,0.28075490040334167,28.08,🟢 Stable,0,0.0,0.0042732088777081125
Maharashtra,Nandurbar,2026-01,8.0,7.0,36.0,2026-01-01,43.0,51.0,-462.0,-731.0,0.01427734375,38.25,0.5146195500243314,0.00030610428901939844,0.697677990941134,0.00015726390360672624,1.5681347019843305e-06,0.26829083657231084,26.83,🟢 Stable,0,,0.04448693415308626
Maharashtra,Nashik,2025-03,35880.0,0.0,64519.0,2025-03-01,64519.0,100399.0,0.0,0.0,0.0,75299.25,0.5170112752761873,0.4592916889126179,0.700712835607737,0.31789789878537383,0.0,0.43190299298655477,43.19,🟡 Watchlist,1,0.0,0.1631074433833782
Maharashtra,Nashik,2025-04,0.0,0.0,55481.0,2025-04-01,55481.0,55481.0,-35880.0,-35880.0,0.7309183199008059,41610.75,0.3312643011710135,0.3949528385833778,0.5517521972524484,0.1756701131033551,8.02795255071545e-05,0.31826728328341686,31.83,🟡 Watchlist,0,1.0,0.933629501018563
Maharashtra,Nashik,2025-05,6061.0,156.0,66159.0,2025-05-01,66315.0,72376.0,6061.0,41941.0,1.0159646371796258,54282.0,0.5483884327469637,0.4720768820074746,0.8748365293997983,0.22916622689064986,0.00011158724139777688,0.4644753066883764,46.45,🟡 Watchlist,1,1.0,0.9602334107033913
Maharashtra,Nashik,2025-06,4764.0,3569.0,81472.0,2025-06-01,85041.0,89805.0,-1297.0,-7358.0,1.0900061825200555,67353.75,0.5102968431297433,0.6053817405232248,0.6701651104957467,0.284353191507327,0.00011971950456030486,0.4556236046641745,45.56,🟡 Watchlist,1,1.0,0.9713115458199328
Maharashtra,Nashik,2025-07,5551.0,4615.0,62942.0,2025-07-01,67557.0,73108.0,787.0,2084.0,0.6752363538016509,54831.0,0.5210854912355176,0.48091831286705816,0.7093648414698446,0.23148402240957852,7.416376442135728e-05,0.4271076472457128,42.71,🟡 Watchlist,1,1.0,0.8518356847429661
Maharashtra,Nashik,2025-08,0.0,0.0,58307.0,2025-08-01,58307.0,58307.0,-5551.0,-6338.0,0.733605938600906,43730.25,0.4882743339925245,0.4150702972059085,0.674399777472402,0.18461832367233377,8.057471684127986e-05,0.3884209480524649,38.84,🟡 Watchlist,1,1.0,0.8286762779060759
Maharashtra,Nashik,2025-09,17472.0,7066.0,133409.0,2025-09-01,140475.0,157947.0,17472.0,23023.0,2.0478107635315905,118460.25,0.607461975710011,1.0,0.7962959118857138,0.5001171563308748,0.00022491880686075904,0.6361759875753059,63.62,🔴 Critical,1,1.0,0.9716743669065218
Maharashtra,Nashik,2025-10,27012.0,2919.0,80894.0,2025-10-01,83813.0,110825.0,9540.0,-7932.0,0.5071403656140551,83118.75,0.5663988486586666,0.5966399715251824,0.6677820724128053,0.35091065299350255,5.570114581687652e-05,0.4769610726494212,47.7,🟡 Watchlist,1,1.0,0.9886487981497792
Maharashtra,Nashik,2025-11,92480.0,4180.0,121532.0,2025-11-01,125712.0,218192.0,65468.0,55928.0,1.2749087264657457,163644.0,0.8559322033898304,0.8949065670048051,0.9329054382257576,0.6908761604809531,0.00014002805079436323,0.7279432085235726,72.79,🔴 Critical,1,1.0,0.9536071971386775
Maharashtra,Nashik,2025-12,51200.0,3278.0,95246.0,2025-12-01,98524.0,149724.0,-41280.0,-106748.0,0.6661634039439039,112293.0,0.30330907095451576,0.7013632318917957,0.2575341783292993,0.47407995339077863,7.316724799852501e-05,0.3737978794732543,37.38,🟡 Watchlist,1,0.0,0.031046011763125193
Maharashtra,Nashik,2026-01,3801.0,1446.0,9260.0,2026-01-01,10706.0,14507.0,-47399.0,-6119.0,0.09236335955341284,10880.25,0.2716316536036362,0.07621284926143441,0.6753089853820957,0.04593055901512689,1.014461736326567e-05,0.22891402833756033,22.89,🟢 Stable,0,,0.16073899353860224
Maharashtra,Osmanabad,2025-03,14076.0,0.0,17959.0,2025-03-01,17959.0,32035.0,0.0,0.0,0.0,24026.25,0.5170112752761873,0.12784481224417155,0.700712835607737,0.10143099597657716,0.0,0.3165712383981237,31.66,🟡 Watchlist,0,0.0,0.04436598433076942
Maharashtra,Osmanabad,2025-04,0.0,0.0,19915.0,2025-04-01,19915.0,19915.0,-14076.0,-14076.0,0.9425250556792873,14936.25,0.44414130851184985,0.1417689980423563,0.642274431329893,0.06305438164677471,0.00010352109420216235,0.2844061483156767,28.44,🟢 Stable,0,0.0,0.7030711920248918
Maharashtra,Osmanabad,2025-05,1435.0,0.0,28223.0,2025-05-01,28223.0,29658.0,1435.0,15511.0,1.204536553524804,22243.5,0.5244401188614973,0.2009111941626624,0.7651088350929344,0.0939044933147009,0.0001322988086905767,0.3484651140931355,34.85,🟡 Watchlist,0,0.0,0.11873035009372057
Maharashtra,Osmanabad,2025-06,0.0,1155.0,31487.0,2025-06-01,32642.0,32642.0,-1435.0,-2870.0,0.9830534297052154,24481.5,0.5095824316908772,0.23236874888770243,0.6887976451930302,0.10335299308038823,0.00010797247891614726,0.33876646901714663,33.88,🟡 Watchlist,0,0.0,0.8447875990206551
Maharashtra,Osmanabad,2025-07,0.0,390.0,17282.0,2025-07-01,17672.0,17672.0,0.0,1435.0,0.4601660386606623,13254.0,0.5170112752761873,0.12580174408257697,0.7066704308150904,0.05595217488590451,5.054177769575994e-05,0.3104377485022492,31.04,🟡 Watchlist,0,0.0,0.4446626860143689
Maharashtra,Osmanabad,2025-08,0.0,0.0,13646.0,2025-08-01,13646.0,13646.0,0.0,0.0,0.6563175465399197,10234.5,0.5170112752761873,0.09714184018508631,0.700712835607737,0.04320429953179686,7.208584021453317e-05,0.3001723037926675,30.02,🟡 Watchlist,0,0.0,0.042835742485637894
Maharashtra,Osmanabad,2025-09,4306.0,1303.0,26053.0,2025-09-01,27356.0,31662.0,4306.0,4306.0,1.7038616545760974,23746.5,0.539302982926602,0.19473927745150382,0.718589772864088,0.10024993350586625,0.00018714157442074734,0.3422940809293871,34.23,🟡 Watchlist,0,0.0,0.05091264413927333
Maharashtra,Osmanabad,2025-10,14170.0,689.0,16420.0,2025-10-01,17109.0,31279.0,9864.0,5558.0,0.531587893409365,23459.25,0.5680761624716565,0.12179391350774159,0.7237876189962179,0.09903720716194592,5.838631032540437e-05,0.33208938181493386,33.21,🟡 Watchlist,0,1.0,0.8135686376921765
Maharashtra,Osmanabad,2025-11,42166.0,827.0,24734.0,2025-11-01,25561.0,67727.0,27996.0,18132.0,1.2698334307422559,50795.25,0.6619436132652744,0.18196120306104288,0.7759902685692223,0.2144456922355961,0.00013947061185570653,0.3983620322225415,39.84,🟡 Watchlist,1,0.0,0.03286802483970749
Maharashtra,Osmanabad,2025-12,16692.0,756.0,21918.0,2025-12-01,22674.0,39366.0,-25474.0,-53470.0,0.753966825756983,29524.5,0.3851350651771015,0.1614095034703684,0.47872495007659766,0.12464378142639415,8.281103014098811e-05,0.2510901210456673,25.11,🟢 Stable,0,0.0,0.1376817606752266
Maharashtra,Osmanabad,2026-01,1292.0,338.0,2054.0,2026-01-01,2392.0,3684.0,-15400.0,10074.0,0.0896670341786108,2763.0,0.4372871002143234,0.017027940914753514,0.7425363994536449,0.011660749040584641,9.848469742104138e-06,0.2638366297995472,26.38,🟢 Stable,0,,0.12317303862116853
Maharashtra,Palghar,2025-03,22858.0,0.0,16384.0,2025-03-01,16384.0,39242.0,0.0,0.0,0.0,29431.5,0.5170112752761873,0.11663285282078661,0.700712835607737,0.1242511493985975,0.0,0.3171912715555805,31.72,🟡 Watchlist,0,0.0,0.04436598433076942
Maharashtra,Palghar,2025-04,0.0,280.0,15461.0,2025-04-01,15741.0,15741.0,-22858.0,-22858.0,0.8165913945682025,11805.75,0.3986778211486493,0.11205552589428723,0.6058147789877486,0.04983788096916783,8.968932355951555e-05,0.25633542810219295,25.63,🟢 Stable,0,0.0,0.3691937891188176
Maharashtra,Palghar,2025-05,5321.0,331.0,25394.0,2025-05-01,25725.0,31046.0,5321.0,28179.0,1.3890388768898487,23284.5,0.5445575308284066,0.1831286705819541,0.8177017382892776,0.09829943891616671,0.00015256339718347904,0.3602296983574482,36.02,🟡 Watchlist,0,0.0,0.04770181162899446
Maharashtra,Palghar,2025-06,2879.0,1686.0,26166.0,2025-06-01,27852.0,30731.0,-2442.0,-7763.0,0.9202441110160926,23048.25,0.5043692989449489,0.19827015483182062,0.6684836986079571,0.09730202691007037,0.00010107389371927502,0.3239670682863523,32.4,🟡 Watchlist,0,0.0,0.4835802201154957
Maharashtra,Palghar,2025-07,2886.0,1217.0,18396.0,2025-07-01,19613.0,22499.0,7.0,2449.0,0.5985369619071554,16874.25,0.517047513537579,0.1396191493148247,0.7108801879860007,0.07123632648408573,6.573957991218666e-05,0.3170380132199008,31.7,🟡 Watchlist,0,0.0,0.26949112762300587
Maharashtra,Palghar,2025-08,0.0,0.0,15816.0,2025-08-01,15816.0,15816.0,-2886.0,-2893.0,0.6854083817681248,11862.0,0.5020707577938146,0.11258942872397223,0.688702157604341,0.05007536001823839,7.528099675274126e-05,0.2989280743025636,29.89,🟡 Watchlist,0,1.0,0.7443067343519829
Maharashtra,Palghar,2025-09,11319.0,2996.0,36302.0,2025-09-01,39298.0,50617.0,11319.0,14205.0,2.1118606562559274,37962.75,0.5756085439466573,0.27975084534614697,0.7596868007090991,0.16026880517429906,0.00023195364899933306,0.3898523212885156,38.99,🟡 Watchlist,1,0.0,0.4191335156033522
Maharashtra,Palghar,2025-10,13446.0,1480.0,19975.0,2025-10-01,21455.0,34901.0,2127.0,-9192.0,0.46405124812336196,26175.75,0.5280225298447967,0.15273180281188822,0.6625510132063487,0.1105058620383935,5.096850495606963e-05,0.31928231038694344,31.93,🟡 Watchlist,0,1.0,0.4965900737172147
Maharashtra,Palghar,2025-11,35607.0,2142.0,32781.0,2025-11-01,34923.0,70530.0,22161.0,20034.0,1.3835081096196868,52897.5,0.6317364339480033,0.24860651361452216,0.7838866769903973,0.22332107589619313,0.00015195593208094973,0.41038402706295196,41.04,🟡 Watchlist,1,0.0,0.15195807920604104
Maharashtra,Palghar,2025-12,26324.0,1610.0,30770.0,2025-12-01,32380.0,58704.0,-9283.0,-31444.0,0.7880826938495017,44028.0,0.4689541637762339,0.23050364833600284,0.5701688469666084,0.18587537943874727,8.655810505779107e-05,0.3167925130529516,31.68,🟡 Watchlist,0,0.0,0.17565250429893897
Maharashtra,Palghar,2026-01,2038.0,500.0,3140.0,2026-01-01,3640.0,5678.0,-24286.0,-15003.0,0.09554985948550075,4258.5,0.391285215824731,0.02591208400071187,0.6384258663422857,0.01797452535854059,1.049460271130198e-05,0.23468225121900566,23.47,🟢 Stable,0,,0.4113260748321089
Maharashtra,Parbhani,2025-03,9797.0,68.0,15823.0,2025-03-01,15891.0,25688.0,0.0,0.0,0.0,19266.0,0.5170112752761873,0.11312333155365724,0.700712835607737,0.08133393565056593,0.0,0.3098763091765934,30.99,🟡 Watchlist,0,0.0,0.04770507666303706
Maharashtra,Parbhani,2025-04,0.0,161.0,22153.0,2025-04-01,22314.0,22314.0,-9797.0,-9797.0,1.1934872892021142,16735.5,0.46629324001118205,0.1588467698878804,0.6600392744603913,0.07065054482971168,0.00013108522616996204,0.29891010187522615,29.89,🟡 Watchlist,0,0.0,0.0662884797147497
Maharashtra,Parbhani,2025-05,0.0,547.0,31771.0,2025-05-01,32318.0,32318.0,0.0,9797.0,1.2310239749047727,24238.5,0.5170112752761873,0.23006228866346323,0.7413863967550827,0.10232708358840341,0.0001352080224322442,0.3504150140775545,35.04,🟡 Watchlist,0,0.0,0.15147536053174598
Maharashtra,Parbhani,2025-06,0.0,1104.0,25122.0,2025-06-01,26226.0,26226.0,0.0,0.0,0.6897521581732108,19669.5,0.5170112752761873,0.18669514148424987,0.700712835607737,0.08303745202923207,7.575809015595052e-05,0.3285361528295649,32.85,🟡 Watchlist,0,0.0,0.6738021426215305
Maharashtra,Parbhani,2025-07,0.0,0.0,24364.0,2025-07-01,24364.0,24364.0,0.0,0.0,0.7896213825447058,18273.0,0.5170112752761873,0.17344011389927033,0.700712835607737,0.07714163883764032,8.672710506092544e-05,0.32433966930681696,32.43,🟡 Watchlist,0,0.0,0.5491876708238367
Maharashtra,Parbhani,2025-08,0.0,0.0,20364.0,2025-08-01,20364.0,20364.0,0.0,0.0,0.7104206854093987,15273.0,0.5170112752761873,0.14496529631607047,0.700712835607737,0.06447608955387713,7.802819273003574e-05,0.31531982768160294,31.53,🟡 Watchlist,0,1.0,0.651816653953404
Maharashtra,Parbhani,2025-09,6079.0,1926.0,50216.0,2025-09-01,52142.0,58221.0,6079.0,6079.0,2.176317210901056,43665.75,0.5484816168476854,0.37118348460580175,0.7259506204617447,0.18434601436273287,0.000239033156355831,0.4027941565835841,40.28,🟡 Watchlist,1,0.0,0.40873870781053645
Maharashtra,Parbhani,2025-10,22961.0,1121.0,24965.0,2025-10-01,26086.0,49047.0,16882.0,10803.0,0.42523636921542685,36785.25,0.6044076079641344,0.18569852286883787,0.7455629408516663,0.155297577080422,4.670531989625396e-05,0.36994076323862407,36.99,🟡 Watchlist,0,1.0,0.9137758791015818
Maharashtra,Parbhani,2025-11,45526.0,1411.0,33662.0,2025-11-01,35073.0,80599.0,22565.0,5683.0,1.1427933453444243,60449.25,0.633827899319756,0.24967431927389214,0.7243065732825728,0.25520342983074606,0.00012551731844597178,0.4040362113773054,40.4,🟡 Watchlist,1,0.0,0.19607541474819357
Maharashtra,Parbhani,2025-12,18525.0,893.0,25731.0,2025-12-01,26624.0,45149.0,-27001.0,-49566.0,0.645218680504077,33861.75,0.3772299472992141,0.18952838583377823,0.49493293034803154,0.14295499930339478,7.086680975002678e-05,0.26213004926982614,26.21,🟢 Stable,0,0.0,0.0736684803070594
Maharashtra,Parbhani,2026-01,1266.0,389.0,2368.0,2026-01-01,2757.0,4023.0,-17259.0,9742.0,0.0880169014084507,3017.25,0.42766325336756983,0.019626268019220502,0.7411580568690865,0.01273415434238357,9.66722941441576e-06,0.2619655649562846,26.2,🟢 Stable,0,,0.12317303862116853
Maharashtra,Pune,2025-03,68805.0,0.0,67091.0,2025-03-01,67091.0,135896.0,0.0,0.0,0.0,101922.0,0.5170112752761873,0.4776009966186154,0.700712835607737,0.4302951495168093,0.0,0.4533399075227694,45.33,🟡 Watchlist,1,0.0,0.0390264616660542
Maharashtra,Pune,2025-04,8809.0,69.0,77381.0,2025-04-01,77450.0,86259.0,-59996.0,-59996.0,0.9812272700172897,64694.25,0.2064183137819285,0.5513436554547072,0.451631384694585,0.27312518206727093,0.0001077719048858413,0.3207517123438995,32.08,🟡 Watchlist,0,1.0,0.7704872168562388
Maharashtra,Pune,2025-05,12808.0,486.0,80525.0,2025-05-01,81011.0,93819.0,3999.0,63995.0,0.8890698635266169,70364.25,0.5377136763198492,0.5766933618081509,0.9663966720499525,0.29706307021358336,9.76499081269624e-05,0.5164552019602471,51.65,🟡 Watchlist,1,1.0,0.9666418005025419
Maharashtra,Pune,2025-06,18430.0,4834.0,92987.0,2025-06-01,97821.0,116251.0,5622.0,1623.0,1.0263646126499777,87188.25,0.5461157760682521,0.6963587827015483,0.7074509380617681,0.3680914705969273,0.00011272951006626394,0.5073394573208527,50.73,🟡 Watchlist,1,1.0,0.9555275859338249
Maharashtra,Pune,2025-07,17276.0,5488.0,68143.0,2025-07-01,73631.0,90907.0,-1154.0,-6776.0,0.6397983071292757,68180.25,0.511037139041032,0.5241573233671472,0.6725813616530147,0.2878425503350038,7.02714696268517e-05,0.4365018112033423,43.65,🟡 Watchlist,1,1.0,0.8909583306162256
Maharashtra,Pune,2025-08,0.0,0.0,64375.0,2025-08-01,64375.0,64375.0,-17276.0,-16122.0,0.7431381736201652,48281.25,0.4275752461613327,0.4582665954796227,0.6337801875708373,0.20383196193580252,8.162167829173668e-05,0.37880353546652046,37.88,🟡 Watchlist,1,1.0,0.9724075798583395
Maharashtra,Pune,2025-09,35101.0,7877.0,115005.0,2025-09-01,122882.0,157983.0,35101.0,52377.0,1.6224944078538586,118487.25,0.6987254485779071,0.8747606335646912,0.9181629848589897,0.5002311462744287,0.00017820470174861156,0.6520655201538742,65.21,🔴 Critical,1,1.0,0.9536071971386775
Maharashtra,Pune,2025-10,42447.0,4879.0,74623.0,2025-10-01,79502.0,121949.0,7346.0,-27755.0,0.5499271664917035,91461.75,0.5550407421595933,0.5659512368748888,0.585484225865512,0.38613354555164797,6.0400582099842955e-05,0.45527393185178505,45.53,🟡 Watchlist,1,1.0,0.9831258442141421
Maharashtra,Pune,2025-11,113550.0,7109.0,106527.0,2025-11-01,113636.0,227186.0,71103.0,63757.0,1.2149302542042437,170389.5,0.8851040038101943,0.8089410927211247,0.9654085830887329,0.7193546480454946,0.0001334403881750286,0.7245162040156267,72.45,🔴 Critical,1,1.0,0.9536071971386775
Maharashtra,Pune,2025-12,107877.0,5401.0,116208.0,2025-12-01,121609.0,229486.0,-5673.0,-76776.0,0.9096302260707341,172114.5,0.4876427528654111,0.8656985228688379,0.3819669612943135,0.7266373388836584,9.990813056352795e-05,0.5237392982445582,52.37,🟡 Watchlist,1,0.0,0.0302669695867816
Maharashtra,Pune,2026-01,8008.0,1983.0,11664.0,2026-01-01,13647.0,21655.0,-99869.0,-94196.0,0.09538648137488694,16241.25,0.0,0.0971489588894821,0.3096454919479053,0.0685638955852117,1.047665827504799e-05,0.09650249394847461,9.65,🟢 Stable,0,,0.1671824288954329
Maharashtra,Raigad,2025-03,7475.0,0.0,1445.0,2025-03-01,1445.0,8920.0,0.0,0.0,0.0,6690.0,0.5170112752761873,0.010286527851930948,0.700712835607737,0.028239953053030654,0.0,0.27620301086153154,27.62,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Raigad,2025-04,2886.0,335.0,2039.0,2025-04-01,2374.0,5260.0,-4589.0,-4589.0,1.3955048409405255,3945.0,0.49325450648664876,0.016899804235629114,0.6816609858470787,0.016650975458387337,0.00015327357848801261,0.26639141220551654,26.64,🟢 Stable,0,0.0,0.010234631432797674
Maharashtra,Raigad,2025-05,2230.0,0.0,2565.0,2025-05-01,2565.0,4795.0,-656.0,3933.0,0.918,3596.25,0.5136152324943313,0.018259476775226907,0.7170412132736051,0.015178605354149865,0.00010082741451270412,0.27866883488740996,27.87,🟢 Stable,0,0.0,0.03633796685910212
Maharashtra,Raigad,2025-06,4926.0,317.0,3849.0,2025-06-01,4166.0,9092.0,2696.0,3352.0,1.3800077942322682,6819.0,0.530968182806498,0.029656522512902652,0.714629113750628,0.028784571672232473,0.00015157147919370303,0.2874224205526897,28.74,🟢 Stable,0,0.0,0.004565342571983465
Maharashtra,Raigad,2025-07,1143.0,1166.0,3345.0,2025-07-01,4511.0,5654.0,-3783.0,-6479.0,0.9201703863690904,4240.5,0.49742708344118525,0.03211247552945364,0.6738143970373938,0.01789853206283801,0.0001010657962622564,0.26984770882900355,26.98,🟢 Stable,0,0.0,0.08026145660346107
Maharashtra,Raigad,2025-08,0.0,0.0,2581.0,2025-08-01,2581.0,2581.0,-1143.0,2640.0,0.48622562056737584,1935.75,0.5110940848803619,0.01837337604555971,0.7116731501355509,0.008168223825586941,5.3404000208762084e-05,0.2759347394324599,27.59,🟢 Stable,0,0.0,0.04996152450677842
Maharashtra,Raigad,2025-09,3682.0,644.0,3923.0,2025-09-01,4567.0,8249.0,3682.0,4825.0,1.5034663051897752,6186.75,0.5360726007682511,0.03251112297561844,0.7207444710610332,0.02611530716067938,0.00016513139472685532,0.29023689093148497,29.02,🟢 Stable,0,0.0,0.004565342571983465
Maharashtra,Raigad,2025-10,3507.0,365.0,3320.0,2025-10-01,3685.0,7192.0,-175.0,-3857.0,0.6856939579684763,5394.0,0.5161053187413934,0.026232425698522868,0.6846999821479726,0.022768435762444958,7.531236266769529e-05,0.2759509947583405,27.6,🟢 Stable,0,0.0,0.071009709538478
Maharashtra,Raigad,2025-11,8439.0,527.0,4080.0,2025-11-01,4607.0,13046.0,4932.0,5107.0,1.0623846988605534,9784.5,0.5425437188739218,0.03279587115145043,0.7219152319310497,0.04130446713923238,0.00011668573246619537,0.2944311168233078,29.44,🟢 Stable,0,0.0,0.016631907402508358
Maharashtra,Raigad,2025-12,9563.0,380.0,4022.0,2025-12-01,4402.0,13965.0,1124.0,-3808.0,0.8120008680555555,10473.75,0.5228301046768065,0.03133653675031144,0.6849034122282237,0.04421437708717697,8.918512865807522e-05,0.28216787713479946,28.22,🟢 Stable,0,0.0,0.043674029906161316
Maharashtra,Raigad,2026-01,639.0,149.0,300.0,2026-01-01,449.0,1088.0,-8924.0,-10048.0,0.08667953667953668,816.0,0.4708126688961825,0.003196298273714184,0.6589972142533909,0.0034408075554223324,9.520341584484516e-06,0.2508192338277034,25.08,🟢 Stable,0,,0.07486044404979475
Maharashtra,Raigarh,2025-03,7336.0,0.0,16665.0,2025-03-01,16665.0,24001.0,0.0,0.0,0.0,18000.75,0.5170112752761873,0.1186332087560064,0.700712835607737,0.0759922402401388,0.0,0.31045252416561664,31.05,🟡 Watchlist,0,0.0,0.04770507666303706
Maharashtra,Raigarh,2025-04,0.0,0.0,15834.0,2025-04-01,15834.0,15834.0,-7336.0,-7336.0,0.807566302652106,11875.5,0.4790335773376267,0.11271756540309663,0.6702564464501451,0.050132354990015324,8.869806355555094e-05,0.28952223293324547,28.95,🟢 Stable,0,0.0,0.5343030759737172
Maharashtra,Raigarh,2025-05,0.0,0.0,19627.0,2025-05-01,19627.0,19627.0,0.0,7336.0,1.0535491000947268,14720.25,0.5170112752761873,0.1397188111763659,0.7311692247653289,0.062142462098343766,0.00011571528521213226,0.31975509317373746,31.98,🟡 Watchlist,0,0.0,0.05717502618507084
Maharashtra,Raigarh,2025-06,0.0,855.0,28583.0,2025-06-01,29438.0,29438.0,0.0,0.0,1.2748267780721418,22078.5,0.5170112752761873,0.20956042000355934,0.700712835607737,0.09320788810409392,0.00014001905009212952,0.335787677014612,33.58,🟡 Watchlist,0,0.0,0.1390325482026933
Maharashtra,Raigarh,2025-07,0.0,0.0,18873.0,2025-07-01,18873.0,18873.0,0.0,0.0,0.5449250993579945,14154.75,0.5170112752761873,0.13435130806193274,0.700712835607737,0.059755006058354404,5.985118613436273e-05,0.31195544154275073,31.2,🟡 Watchlist,0,0.0,0.41858121676157467
Maharashtra,Raigarh,2025-08,0.0,0.0,12604.0,2025-08-01,12604.0,12604.0,0.0,0.0,0.5676274239694818,9453.0,0.5170112752761873,0.08972415020466275,0.700712835607737,0.03990492394337655,6.23446683718403e-05,0.2978215137835222,29.78,🟢 Stable,0,0.0,0.042835742485637894
Maharashtra,Raigarh,2025-09,6334.0,1870.0,34749.0,2025-09-01,36619.0,42953.0,6334.0,6334.0,2.469349464498215,32214.75,0.5498017249412422,0.2606798362697989,0.7270092872059086,0.1360016127466088,0.00027121799785804514,0.36846317235561205,36.85,🟡 Watchlist,0,0.0,0.10359448416000593
Maharashtra,Raigarh,2025-10,14042.0,1032.0,21615.0,2025-10-01,22647.0,36689.0,7708.0,1374.0,0.5256676679410158,27516.75,0.5569147779629955,0.16121729845168178,0.7064171811233493,0.11616736256823564,5.773606955491863e-05,0.33825022012400774,33.83,🟡 Watchlist,0,1.0,0.8347264699763345
Maharashtra,Raigarh,2025-11,31459.0,1217.0,32291.0,2025-11-01,33508.0,64967.0,17417.0,9709.0,1.257585658777817,48725.25,0.6071772465133616,0.2385335468944652,0.7410210529374889,0.2057064632297995,0.00013812539270460024,0.3905085972328301,39.05,🟡 Watchlist,1,0.0,0.22907251594292738
Maharashtra,Raigarh,2025-12,20390.0,1077.0,25548.0,2025-12-01,26625.0,47015.0,-11069.0,-28486.0,0.6753782565877824,35261.25,0.4597082302268515,0.18953550453817405,0.582449381198909,0.1488634780442703,7.417935014144201e-05,0.3011414585401999,30.11,🟡 Watchlist,0,0.0,0.2582103983466197
Maharashtra,Raigarh,2026-01,1503.0,352.0,2574.0,2026-01-01,2926.0,4429.0,-18887.0,-7818.0,0.0934086982648539,3321.75,0.41923526914674425,0.020829329062110696,0.668255358721961,0.014019707594685534,1.0259430870416699e-05,0.24577171635043935,24.58,🟢 Stable,0,,0.19440983546456572
Maharashtra,RaigarhMH,2025-05,0.0,0.0,53.0,2025-05-01,53.0,53.0,0.0,0.0,0.0,39.75,0.5170112752761873,0.0003772913329773981,0.700712835607737,0.00016359667824860784,0.0,0.2695142482755759,26.95,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,RaigarhMH,2025-06,0.0,10.0,180.0,2025-06-01,190.0,190.0,0.0,0.0,2.990740740740741,142.5,0.5170112752761873,0.0013525538352019931,0.700712835607737,0.000597391741217497,0.0003284843751271225,0.2698724058168464,26.99,🟢 Stable,0,0.0,0.0040294073166691185
Maharashtra,RaigarhMH,2025-07,0.0,0.0,202.0,2025-07-01,202.0,202.0,0.0,0.0,0.8989528795811517,151.5,0.5170112752761873,0.0014379782879515928,0.700712835607737,0.0006353883890687865,9.873539718618492e-05,0.26986499908052036,26.99,🟢 Stable,0,0.0,0.044118986447510264
Maharashtra,RaigarhMH,2025-08,0.0,0.0,218.0,2025-08-01,218.0,218.0,0.0,0.0,0.912807881773399,163.5,0.5170112752761873,0.0015518775582843921,0.700712835607737,0.0006860505862038393,0.00010025714451637245,0.2699013014897733,26.99,🟢 Stable,0,0.0,0.037536224314725176
